message,sender_label,receiver_label,score_delta,speaker,receiver,game_id,message_position,season,year
frankly i dont like your fleet in bre an army could have contested belgium as well,1,True,0,england,france,9,41,Spring,1902
if you move it to the english channel im going to take that as on obvious sign of aggression and cover london if you move it to picardy were all good,1,True,0,england,france,9,42,Spring,1902
lol both russia and italy reached out to me asking if you had accidentally switched those builds i agree with them they do seem pretty strange,1,True,0,england,france,9,43,Spring,1902
strange or not im fairly sure i told you earlier that i was thinking of building a fleet and brest and didnt get any objections,1,True,0,france,england,9,44,Spring,1902
but at any rate i can promise you that it will be going to picardy rather than to the channel if it does go to the channel you should see that as an act of aggression on my part,1,True,0,france,england,9,45,Spring,1902
so ive heard that you told italy im planning to attack them with the fleet in spain,1,True,0,france,england,9,46,Spring,1902
never said that,0,True,0,england,france,9,47,Spring,1902
interesting well anyways thats not important id like to apologise again for building the fleet in brest without proper consultation  i assumed that you saw the message and were okay with it,1,True,0,france,england,9,48,Spring,1902
i will move to picardy and continue our demilitarization of the english channel hopefully we can put this behind us and focus on germany,1,True,0,france,england,9,49,Spring,1902
nice,1,True,0,england,france,9,50,Spring,1902
i should also be able to get into burgundy which would strengthen our position facing belgiim,1,True,0,france,england,9,51,Spring,1902
good,1,True,0,england,france,9,52,Spring,1902
where do you stand regarding russia by the way,1,,0,france,england,9,53,Spring,1902
i’m good with them just trying to talk to other countries to try to keep a balance of power over there in the south turkey is basically free centers and russia is looking a little worrying,1,True,0,england,france,9,54,Spring,1902
turkeys move to armenia should be a bit reassuring to you since it puts pressure on russia not to focus too much in the north,1,True,0,france,england,9,55,Spring,1902
but its a little halfhearted,1,True,0,france,england,9,56,Spring,1902
yes like the first turn,1,True,0,england,france,9,57,Spring,1902
one other thing to check  would you be comfortable with me sending f spain to mid atlantic in order to get a portugal out,1,True,0,france,england,9,58,Spring,1902
plan is to return to spain afterwards,1,True,0,france,england,9,59,Spring,1902
go ahead but i personally think you should attack italy,1,True,0,england,france,9,60,Spring,1902
attacking germany is the priority in my mind especially since a marseilles is needed on that front,1,True,0,france,england,9,61,Fall,1902
can consider how best to attack italy ifwhen germany is dealt with,1,True,0,france,england,9,62,Fall,1902
on that note  we now have a very messy map let me put some thoughts on how to proceed,1,True,0,france,england,9,63,Fall,1902
okay retaking norway is probably a lost cause given that russia tends to be a conservative player and such a player will probably be very tempted to just do  f sweden  a stp s f nwy h,1,True,0,france,england,9,64,Fall,1902
i will do a burgundy s f picardy  belgium which will cut support,1,True,0,france,england,9,65,Fall,1902
f nth s a ruhr  holland should then be able to hold holland,1,True,0,france,england,9,66,Fall,1902
germany will then have a disband  probably in kiel letting you rotate around into ska and take denmark,1,,0,france,england,9,67,Fall,1902
ok im here now,1,True,0,england,france,9,68,Fall,1902
its late at night for me so i might not stay up too long but what do you think of the suggestion,1,True,0,france,england,9,69,Fall,1902
i seriously doubt i can get norway back my moves last turn were well risky i asked if there was anything i could do for them to get norway back but i seriously doubt it belgium is guaranteed for you the thing is im not sure i can get holland germany probably anticipates you taking belgium and will move into holland with belgium and with support their going to get it,1,True,0,england,france,9,70,Fall,1902
which means im at 3 centers and wont have a chance of getting denmark,1,True,0,england,france,9,71,Fall,1902
thinking out loud here  if we assume germany will anticipate that i attack belgium and order a kiel  f hel s f bel  hol,1,True,0,france,england,9,72,Fall,1902
munich would be vulnerable,1,True,0,france,england,9,73,Fall,1902
would you be comfortable with f nth s f pic  bel a ruh s a bur  mun   from there i can support you into kiel andor holland,1,True,0,france,england,9,74,Fall,1902
im hearing you ask me to support you twice this turn if i do this i will almost undoubtedly lose two centers i will be at 3 you will be at 7,1,True,0,england,france,9,75,Fall,1902
its simply not fair i support you into belgium you support me into munich,1,True,0,england,france,9,76,Fall,1902
its always worth asking the complication is that i think munich is a really critical supply center for france but that being the case i can support you in for now and trade it for another supply center down the line,1,,0,france,england,9,77,Fall,1902
so yeah a burgundy can support you from ruhr into munich while f nth supports picardy  belgium,1,,0,france,england,9,78,Fall,1902
are we agreed,1,,0,france,england,9,79,Fall,1902
just so you know its like 2am in my time zone so if i dont hear back before i go to bed im just going to support myself into belgium dont want to risk losing a build to miscommunication so would just take the guaranteed option in that case,1,True,0,france,england,9,80,Fall,1902
